"dt","state","orders","buyers","item_gmv","paid_gmv","aov","avg_delivery_days","ontime_rate","bad_review_rate"
"2018-06-06",PE,2,2,449.36,449.36,224.680000,13.5000,1.0000,0.0000
"2018-06-06",PI,1,1,133.59,133.59,133.590000,51.0000,0.0000,1.0000
"2018-06-06",PR,13,13,1708.38,1708.38,131.413846,8.4615,1.0000,0.0769
"2018-06-06",RJ,28,28,5125.33,5125.33,183.047500,9.8571,1.0000,0.0714
"2018-06-06",RS,9,9,1001.72,1001.72,111.302222,10.2222,1.0000,0.3333
"2018-06-06",SC,9,9,1671.31,1671.31,185.701111,11.1111,1.0000,0.2222
"2018-06-06",SE,1,1,395.58,395.58,395.580000,19.0000,1.0000,0.0000
"2018-06-06",SP,95,94,11641.62,11641.62,122.543368,7.4421,1.0000,0.1895
"2018-06-07",AM,1,1,86.96,86.96,86.960000,27.0000,1.0000,0.0000
"2018-06-07",BA,8,8,1074.23,1074.23,134.278750,17.8750,1.0000,0.1250
"2018-06-07",DF,3,3,934.47,934.47,311.490000,11.0000,1.0000,0.3333
"2018-06-07",ES,2,2,1367.56,1367.56,683.780000,14.0000,1.0000,0.0000
"2018-06-07",GO,4,4,601.76,601.76,150.440000,11.0000,1.0000,0.0000
"2018-06-07",MG,22,22,3986.61,3986.61,181.209545,8.1818,1.0000,0.0909
"2018-06-07",MS,3,3,1416.14,1416.14,472.046667,14.0000,1.0000,0.0000
"2018-06-07",PA,5,5,2183.71,2183.71,436.742000,12.0000,1.0000,0.0000
"2018-06-07",PE,6,6,1664.92,1664.92,277.486667,13.3333,1.0000,0.3333
"2018-06-07",PI,1,1,513.46,513.46,513.460000,18.0000,1.0000,1.0000
"2018-06-07",PR,10,10,1582.17,1582.17,158.217000,8.9000,1.0000,0.1000
"2018-06-07",RJ,33,33,5662.96,5662.96,171.604848,12.0606,1.0000,0.1515
"2018-06-07",RN,2,2,182.50,182.50,91.250000,17.5000,1.0000,0.0000
"2018-06-07",RR,1,1,499.52,499.52,499.520000,11.0000,1.0000,0.0000
"2018-06-07",RS,12,12,2614.52,2614.52,217.876667,12.3333,1.0000,0.0833
"2018-06-07",SC,9,9,1014.51,1014.51,112.723333,11.5556,1.0000,0.3333
"2018-06-07",SP,100,100,17131.61,17131.61,171.316100,6.7000,0.9900,0.1600
"2018-06-07",TO,1,1,158.77,158.77,158.770000,14.0000,1.0000,0.0000
"2018-06-08",BA,4,4,429.71,429.71,107.427500,20.0000,1.0000,0.2500
"2018-06-08",CE,1,1,247.21,247.21,247.210000,14.0000,1.0000,0.0000
"2018-06-08",DF,9,9,1582.08,1582.08,175.786667,10.2222,1.0000,0.1111
"2018-06-08",ES,3,3,310.95,310.95,103.650000,16.6667,1.0000,0.3333
"2018-06-08",GO,2,2,503.17,503.17,251.585000,11.5000,1.0000,0.0000
"2018-06-08",MA,1,1,163.47,163.47,163.470000,28.0000,0.0000,1.0000
"2018-06-08",MG,24,24,4125.80,4125.80,171.908333,9.2083,1.0000,0.1250
"2018-06-08",MS,2,2,297.46,297.46,148.730000,15.0000,1.0000,0.0000
"2018-06-08",MT,2,2,281.53,281.53,140.765000,16.5000,1.0000,0.0000
"2018-06-08",PA,2,2,807.86,807.86,403.930000,17.5000,1.0000,0.0000
"2018-06-08",PB,1,1,267.74,267.74,267.740000,12.0000,1.0000,0.0000
"2018-06-08",PE,2,2,304.88,304.88,152.440000,12.5000,1.0000,0.0000
"2018-06-08",PI,2,2,235.25,235.25,117.625000,28.0000,0.5000,0.5000
"2018-06-08",PR,14,14,2067.54,2067.54,147.681429,10.4286,1.0000,0.1429
"2018-06-08",RJ,23,23,4703.38,4703.38,204.494783,14.0000,1.0000,0.0870
"2018-06-08",RN,1,1,157.86,157.86,157.860000,21.0000,1.0000,0.0000
"2018-06-08",RS,11,11,1611.58,1611.58,146.507273,13.1818,1.0000,0.0000
"2018-06-08",SC,6,6,1691.18,1691.18,281.863333,15.6667,1.0000,0.1667
"2018-06-08",SP,85,85,11243.17,11243.17,132.272588,7.9048,0.9405,0.1647
"2018-06-09",AL,1,1,171.32,171.32,171.320000,18.0000,1.0000,0.0000
"2018-06-09",AM,1,1,72.85,72.85,72.850000,24.0000,1.0000,0.0000
"2018-06-09",AP,1,1,90.46,90.46,90.460000,17.0000,1.0000,0.0000
"2018-06-09",BA,8,8,1006.00,1006.00,125.750000,16.2500,1.0000,0.0000
"2018-06-09",CE,2,2,617.50,617.50,308.750000,14.5000,1.0000,0.0000
"2018-06-09",DF,2,2,692.38,692.39,346.190000,8.0000,1.0000,0.5000
"2018-06-09",ES,4,4,508.10,508.10,127.025000,12.0000,1.0000,0.0000
"2018-06-09",GO,5,5,1225.47,1225.47,245.094000,10.0000,1.0000,0.0000
"2018-06-09",MA,2,2,382.46,382.46,191.230000,25.0000,0.5000,0.5000
"2018-06-09",MG,12,12,2565.28,2565.28,213.773333,9.8333,1.0000,0.0000
"2018-06-09",MS,1,1,108.64,108.64,108.640000,9.0000,1.0000,1.0000
"2018-06-09",MT,1,1,136.08,136.08,136.080000,8.0000,1.0000,0.0000
"2018-06-09",PB,3,3,1439.10,1439.10,479.700000,15.3333,1.0000,0.0000
"2018-06-09",PE,3,3,1241.32,1241.32,413.773333,11.3333,1.0000,0.0000
"2018-06-09",PI,1,1,52.84,52.84,52.840000,22.0000,1.0000,0.0000
"2018-06-09",PR,8,8,3520.66,3520.66,440.082500,10.1250,1.0000,0.3750
"2018-06-09",RJ,15,15,3020.58,3020.58,201.372000,13.7333,1.0000,0.1333
"2018-06-09",RO,1,1,300.73,300.73,300.730000,11.0000,1.0000,0.0000
"2018-06-09",RS,6,6,1284.42,1284.42,214.070000,12.0000,1.0000,0.0000
"2018-06-09",SC,9,9,1526.40,1526.40,169.600000,9.2222,1.0000,0.0000
"2018-06-09",SP,81,81,13519.61,13519.61,166.908765,7.4321,0.9877,0.0617
"2018-06-09",TO,2,2,349.70,349.70,174.850000,18.5000,1.0000,0.0000
"2018-06-10",AL,2,2,325.65,325.65,162.825000,25.0000,1.0000,0.0000
"2018-06-10",BA,8,8,3002.96,3002.96,375.370000,16.2500,0.8750,0.2500
"2018-06-10",CE,2,2,184.19,184.19,92.095000,15.0000,1.0000,0.0000
"2018-06-10",DF,3,3,1146.12,1146.12,382.040000,9.6667,1.0000,0.3333
"2018-06-10",ES,2,2,211.64,211.64,105.820000,16.0000,1.0000,0.0000
"2018-06-10",GO,5,5,1215.55,1215.55,243.110000,9.2000,1.0000,0.4000
"2018-06-10",MG,20,20,4343.44,4343.44,217.172000,7.9000,1.0000,0.1500
"2018-06-10",MS,2,2,344.96,344.96,172.480000,14.0000,1.0000,0.0000
"2018-06-10",MT,3,3,753.52,753.52,251.173333,34.3333,0.6667,0.0000
"2018-06-10",PA,1,1,56.90,56.90,56.900000,18.0000,1.0000,0.0000
"2018-06-10",PB,1,1,105.89,105.89,105.890000,8.0000,1.0000,0.0000
"2018-06-10",PE,3,3,698.70,698.70,232.900000,7.6667,1.0000,0.0000
"2018-06-10",PI,1,1,245.45,245.45,245.450000,19.0000,1.0000,0.0000
"2018-06-10",PR,8,8,1063.47,1063.47,132.933750,9.0000,1.0000,0.2500
"2018-06-10",RJ,19,19,2359.01,2359.01,124.158421,8.7368,1.0000,0.0526
"2018-06-10",RN,1,1,134.90,134.90,134.900000,10.0000,1.0000,0.0000
"2018-06-10",RO,1,1,45.34,45.34,45.340000,18.0000,1.0000,0.0000
"2018-06-10",RR,1,1,378.34,378.34,378.340000,11.0000,1.0000,1.0000
"2018-06-10",RS,7,7,1184.75,1184.75,169.250000,10.5714,1.0000,0.0000
"2018-06-10",SC,6,6,713.29,713.29,118.881667,7.6667,1.0000,0.3333
"2018-06-10",SP,93,93,11541.19,11548.35,124.098817,6.3118,0.9785,0.1183
"2018-06-10",TO,1,1,62.04,62.04,62.040000,15.0000,1.0000,0.0000
"2018-06-11",AL,3,3,582.69,582.69,194.230000,17.6667,1.0000,0.0000
"2018-06-11",BA,12,12,5005.40,5005.40,417.116667,19.6667,0.7500,0.1667
"2018-06-11",CE,3,3,3344.15,3344.15,1114.716667,24.0000,1.0000,0.0000
"2018-06-11",DF,8,8,1607.80,1607.80,200.975000,11.8750,0.8750,0.1250
"2018-06-11",ES,7,7,1629.69,1629.69,232.812857,15.4286,0.7143,0.1429
"2018-06-11",GO,3,3,564.19,564.19,188.063333,17.0000,1.0000,0.0000
"2018-06-11",MA,6,6,1136.51,1136.51,189.418333,20.3333,0.8333,0.1667
"2018-06-11",MG,36,36,8333.39,8333.39,231.483056,7.0000,1.0000,0.0278
"2018-06-11",MS,1,1,1137.56,1137.56,1137.560000,16.0000,1.0000,0.0000
"2018-06-11",MT,2,2,220.28,220.28,110.140000,9.0000,1.0000,0.0000
"2018-06-11",PA,2,2,171.74,171.74,85.870000,13.5000,1.0000,0.5000
"2018-06-11",PB,2,2,1068.51,1068.51,534.255000,21.0000,1.0000,0.0000
"2018-06-11",PE,4,4,288.71,288.71,72.177500,12.2500,1.0000,0.0000
"2018-06-11",PI,3,3,504.13,504.13,168.043333,19.6667,0.6667,0.0000
"2018-06-11",PR,13,13,1960.87,1960.87,150.836154,7.5385,1.0000,0.1538
"2018-06-11",RJ,33,33,4855.41,4855.41,147.133636,11.1515,0.9697,0.1818
"2018-06-11",RS,15,15,2412.52,2444.80,160.834667,11.6000,1.0000,0.1333
"2018-06-11",SC,7,7,2749.35,2749.35,392.764286,7.8571,1.0000,0.0000
"2018-06-11",SE,1,1,201.45,201.45,201.450000,18.0000,1.0000,0.0000
"2018-06-11",SP,131,131,18727.93,18727.93,142.961298,5.0458,0.9847,0.0992
"2018-06-11",TO,2,2,811.00,811.00,405.500000,9.5000,1.0000,0.0000
"2018-06-12",AL,1,1,245.67,245.67,245.670000,16.0000,1.0000,0.0000
"2018-06-12",BA,9,9,1682.06,1682.06,186.895556,20.4444,0.6667,0.3333
"2018-06-12",CE,2,2,420.40,420.40,210.200000,11.0000,1.0000,0.0000
"2018-06-12",DF,4,4,378.11,378.11,94.527500,7.0000,1.0000,0.0000
"2018-06-12",ES,4,4,1051.72,1051.72,262.930000,15.2500,0.7500,0.5000
"2018-06-12",GO,2,2,390.17,390.17,195.085000,9.5000,1.0000,0.0000
"2018-06-12",MA,1,1,81.65,81.65,81.650000,16.0000,1.0000,0.0000
"2018-06-12",MG,29,29,6313.46,6313.46,217.705517,7.2414,1.0000,0.0690
"2018-06-12",MS,1,1,272.79,272.79,272.790000,30.0000,0.0000,0.0000
"2018-06-12",MT,1,1,77.32,77.32,77.320000,14.0000,1.0000,0.0000
"2018-06-12",PA,4,4,899.03,899.03,224.757500,20.0000,1.0000,0.2500
"2018-06-12",PE,4,4,348.42,348.42,87.105000,9.7500,1.0000,0.0000
"2018-06-12",PR,10,10,3102.35,3102.35,310.235000,7.3000,1.0000,0.1000
"2018-06-12",RJ,40,40,10467.71,10467.71,261.692750,9.8750,0.9500,0.1750
"2018-06-12",RN,3,3,1351.58,1351.58,450.526667,14.6667,1.0000,0.0000
"2018-06-12",RO,2,2,210.01,210.01,105.005000,22.0000,1.0000,0.0000
"2018-06-12",RS,10,10,2042.46,2042.46,204.246000,9.8000,1.0000,0.0000
"2018-06-12",SC,11,11,1291.28,1291.28,117.389091,8.7273,1.0000,0.0909
"2018-06-12",SE,1,1,68.95,68.95,68.950000,17.0000,1.0000,0.0000
"2018-06-12",SP,105,105,15935.12,15935.12,151.763048,5.3714,0.9810,0.1048
"2018-06-13",AM,1,1,210.98,210.98,210.980000,19.0000,1.0000,0.0000
"2018-06-13",BA,10,10,1244.19,1244.19,124.419000,14.4000,1.0000,0.0000
"2018-06-13",CE,2,2,313.48,313.48,156.740000,24.0000,1.0000,0.0000
"2018-06-13",DF,7,7,1217.74,1217.74,173.962857,6.1429,1.0000,0.1429
"2018-06-13",ES,4,4,327.45,327.45,81.862500,12.7500,1.0000,0.0000
"2018-06-13",GO,3,3,657.88,657.88,219.293333,26.3333,0.6667,0.3333
"2018-06-13",MA,1,1,67.03,67.03,67.030000,16.0000,1.0000,0.0000
"2018-06-13",MG,32,32,5461.37,5461.37,170.667813,9.1563,0.9688,0.1875
"2018-06-13",MS,3,3,244.16,244.16,81.386667,9.6667,1.0000,0.0000
"2018-06-13",MT,6,6,609.01,609.01,101.501667,15.0000,1.0000,0.3333
"2018-06-13",PA,1,1,462.02,462.02,462.020000,26.0000,1.0000,0.0000
"2018-06-13",PB,1,1,355.03,355.03,355.030000,16.0000,1.0000,0.0000
"2018-06-13",PE,2,2,998.72,998.72,499.360000,7.5000,1.0000,0.0000
"2018-06-13",PI,1,1,174.39,174.39,174.390000,46.0000,0.0000,1.0000
"2018-06-13",PR,17,17,2898.77,2898.77,170.515882,8.5294,1.0000,0.1176
"2018-06-13",RJ,23,23,5725.24,5725.24,248.923478,7.9565,1.0000,0.2174
"2018-06-13",RN,2,2,542.44,542.44,271.220000,10.0000,1.0000,0.5000
"2018-06-13",RO,1,1,347.79,347.79,347.790000,20.0000,1.0000,0.0000
"2018-06-13",RS,8,8,1074.28,1074.28,134.285000,10.7500,1.0000,0.0000
"2018-06-13",SC,13,13,2131.29,2131.29,163.945385,10.6154,1.0000,0.1538
"2018-06-13",SE,4,4,1062.41,1062.41,265.602500,11.7500,1.0000,0.0000
"2018-06-13",SP,111,111,14431.42,14431.40,130.012793,5.0450,1.0000,0.0901
"2018-06-14",AL,2,2,274.46,274.46,137.230000,22.0000,1.0000,0.5000
"2018-06-14",BA,7,7,936.50,936.50,133.785714,16.7143,1.0000,0.0000
"2018-06-14",CE,2,2,592.07,592.07,296.035000,15.0000,1.0000,0.0000
"2018-06-14",DF,8,8,1484.02,1484.02,185.502500,9.8750,1.0000,0.0000
"2018-06-14",ES,8,8,1427.97,1427.97,178.496250,11.5000,1.0000,0.1250
"2018-06-14",GO,6,6,921.49,921.49,153.581667,10.6667,1.0000,0.0000
"2018-06-14",MA,1,1,162.92,162.92,162.920000,19.0000,1.0000,0.0000
"2018-06-14",MG,30,30,4699.86,4699.86,156.662000,9.3667,1.0000,0.0667
"2018-06-14",MS,2,2,435.22,435.22,217.610000,10.5000,1.0000,0.0000
"2018-06-14",MT,2,2,869.01,869.01,434.505000,9.5000,1.0000,0.0000
"2018-06-14",PA,2,2,244.53,244.53,122.265000,15.5000,1.0000,0.0000
"2018-06-14",PB,1,1,279.56,279.56,279.560000,19.0000,1.0000,0.0000
"2018-06-14",PE,3,3,225.17,225.17,75.056667,11.6667,1.0000,0.0000
"2018-06-14",PR,6,6,1210.68,1210.68,201.780000,7.0000,1.0000,0.0000
"2018-06-14",RJ,18,18,2040.24,2040.24,113.346667,8.3889,1.0000,0.0000
"2018-06-14",RN,1,1,197.97,197.97,197.970000,15.0000,1.0000,0.0000
"2018-06-14",RO,1,1,231.37,231.37,231.370000,12.0000,1.0000,0.0000
"2018-06-14",RS,7,7,1004.84,1004.84,143.548571,11.4286,1.0000,0.0000
"2018-06-14",SC,6,6,879.38,879.38,146.563333,10.1667,1.0000,0.1667
"2018-06-14",SE,1,1,84.66,84.66,84.660000,12.0000,1.0000,0.0000
"2018-06-14",SP,94,94,13710.27,13710.27,145.853936,6.1596,0.9574,0.0745
"2018-06-14",TO,3,3,640.97,640.97,213.656667,15.3333,1.0000,0.0000
"2018-06-15",BA,5,5,1276.37,1276.37,255.274000,16.6000,1.0000,0.0000
"2018-06-15",DF,3,3,309.24,309.24,103.080000,10.6667,1.0000,0.3333
"2018-06-15",ES,2,2,213.75,213.75,106.875000,12.0000,1.0000,0.0000
"2018-06-15",MA,2,2,797.31,797.31,398.655000,17.5000,1.0000,0.0000
"2018-06-15",MG,27,26,6307.82,6307.82,233.622963,8.4074,1.0000,0.1111
"2018-06-15",MS,2,2,89.07,89.07,44.535000,9.0000,1.0000,0.0000
"2018-06-15",MT,2,2,636.83,636.83,318.415000,15.5000,1.0000,0.5000
"2018-06-15",PA,4,4,908.44,908.44,227.110000,18.7500,1.0000,0.0000
"2018-06-15",PB,2,2,1831.97,1831.97,915.985000,30.5000,1.0000,0.5000
"2018-06-15",PE,4,4,1075.84,1075.84,268.960000,22.7500,0.7500,0.2500
"2018-06-15",PR,13,13,1955.93,1955.93,150.456154,9.3077,1.0000,0.1538
"2018-06-15",RJ,30,30,4062.23,4062.23,135.407667,11.3000,0.9667,0.0333
"2018-06-15",RN,1,1,103.27,103.27,103.270000,11.0000,1.0000,0.0000
"2018-06-15",RS,8,8,2387.92,2387.92,298.490000,12.2500,1.0000,0.1250
"2018-06-15",SC,4,4,1215.39,1215.39,303.847500,8.2500,1.0000,0.0000
"2018-06-15",SP,73,73,7962.76,7962.76,109.078904,6.3699,1.0000,0.0685
"2018-06-16",AC,1,1,240.53,240.53,240.530000,13.0000,1.0000,0.0000
"2018-06-16",BA,3,3,1133.54,1133.54,377.846667,15.3333,1.0000,0.0000
"2018-06-16",CE,3,3,896.69,896.69,298.896667,14.0000,1.0000,0.3333
"2018-06-16",DF,10,10,1269.60,1269.60,126.960000,9.2000,1.0000,0.0000
"2018-06-16",ES,3,3,350.31,350.31,116.770000,14.6667,1.0000,0.3333
"2018-06-16",GO,1,1,46.29,46.29,46.290000,11.0000,1.0000,0.0000
"2018-06-16",MA,2,2,436.45,436.45,218.225000,20.0000,1.0000,0.0000
"2018-06-16",MG,26,26,4161.44,4161.44,160.055385,7.5000,1.0000,0.0769
"2018-06-16",MS,3,3,489.44,489.44,163.146667,10.3333,1.0000,0.0000
"2018-06-16",MT,1,1,322.95,322.95,322.950000,13.0000,1.0000,0.0000
"2018-06-16",PA,2,2,525.12,525.12,262.560000,21.5000,1.0000,0.5000
"2018-06-16",PE,2,2,237.04,237.04,118.520000,14.0000,1.0000,0.0000
"2018-06-16",PI,1,1,85.56,85.56,85.560000,18.0000,1.0000,0.0000
"2018-06-16",PR,7,7,1047.32,1047.32,149.617143,8.7143,1.0000,0.2857
"2018-06-16",RJ,23,23,3088.20,3088.20,134.269565,9.3043,0.9565,0.1739
"2018-06-16",RN,2,2,1438.78,1438.78,719.390000,14.0000,1.0000,0.0000
"2018-06-16",RR,1,1,272.99,272.99,272.990000,25.0000,1.0000,0.0000
"2018-06-16",RS,5,5,620.50,620.50,124.100000,10.0000,1.0000,0.2000
"2018-06-16",SC,4,4,1394.42,1394.42,348.605000,9.5000,1.0000,0.0000
"2018-06-16",SE,2,2,624.89,624.89,312.445000,9.0000,1.0000,0.0000
"2018-06-16",SP,60,59,9925.87,9925.87,165.431167,6.6000,1.0000,0.1167
"2018-06-17",BA,5,5,614.33,614.33,122.866000,17.2000,1.0000,0.2000
"2018-06-17",CE,1,1,74.30,74.30,74.300000,11.0000,1.0000,0.0000
"2018-06-17",DF,3,3,354.65,354.65,118.216667,7.0000,1.0000,0.0000
"2018-06-17",ES,3,3,264.31,264.31,88.103333,14.3333,0.6667,0.3333
"2018-06-17",GO,3,3,507.32,507.32,169.106667,6.3333,1.0000,0.0000
"2018-06-17",MG,11,11,2086.13,2086.13,189.648182,6.3636,1.0000,0.0000
"2018-06-17",MS,1,1,284.54,284.54,284.540000,11.0000,1.0000,0.0000
"2018-06-17",PA,1,1,401.82,401.82,401.820000,11.0000,1.0000,0.0000
"2018-06-17",PE,4,4,739.67,739.67,184.917500,21.2500,0.7500,0.2500
"2018-06-17",PR,5,5,643.15,643.15,128.630000,7.8000,1.0000,0.0000
"2018-06-17",RJ,24,24,3137.94,3137.94,130.747500,8.1250,0.9583,0.0000
"2018-06-17",RS,4,4,212.72,212.72,53.180000,12.2500,1.0000,0.0000
"2018-06-17",SC,2,2,161.06,161.06,80.530000,9.5000,1.0000,0.0000
"2018-06-17",SE,2,2,273.87,273.87,136.935000,13.5000,1.0000,0.0000
"2018-06-17",SP,82,82,10901.86,10901.86,132.949512,5.2927,0.9878,0.0854
"2018-06-18",BA,6,6,1258.80,1258.80,209.800000,16.5000,1.0000,0.1667
"2018-06-18",CE,4,4,691.11,691.11,172.777500,11.5000,1.0000,0.0000
"2018-06-18",DF,6,6,2980.39,2980.39,496.731667,8.1667,1.0000,0.0000
"2018-06-18",ES,4,4,314.60,314.60,78.650000,9.7500,1.0000,0.0000
"2018-06-18",GO,3,3,461.96,461.96,153.986667,8.6667,1.0000,0.0000
"2018-06-18",MA,2,2,263.29,263.29,131.645000,9.0000,1.0000,0.0000
"2018-06-18",MG,28,28,5904.11,5904.11,210.861071,7.2143,1.0000,0.0714
"2018-06-18",MS,1,1,99.74,99.74,99.740000,16.0000,1.0000,0.0000
"2018-06-18",MT,3,3,808.69,808.69,269.563333,7.6667,1.0000,0.0000
"2018-06-18",PA,2,2,473.62,473.62,236.810000,16.0000,1.0000,0.0000
"2018-06-18",PE,5,5,744.01,744.01,148.802000,8.4000,1.0000,0.0000
"2018-06-18",PI,4,4,1120.31,1120.31,280.077500,22.5000,0.5000,0.0000
"2018-06-18",PR,18,18,3003.98,3003.98,166.887778,7.5556,1.0000,0.0556
"2018-06-18",RJ,31,31,3764.65,3768.32,121.440323,8.5161,1.0000,0.0323
"2018-06-18",RN,2,2,761.50,761.50,380.750000,6.0000,1.0000,0.0000
"2018-06-18",RS,7,7,1129.50,1129.50,161.357143,9.8571,1.0000,0.0000
"2018-06-18",SC,11,11,2608.13,2608.13,237.102727,8.6364,1.0000,0.1818
"2018-06-18",SP,106,105,13380.95,13380.95,126.235377,4.2264,1.0000,0.0377
"2018-06-19",BA,9,9,1386.70,1386.70,154.077778,21.2222,0.8889,0.1111
"2018-06-19",DF,6,6,473.44,473.44,78.906667,6.5000,1.0000,0.0000
"2018-06-19",ES,5,5,606.23,606.23,121.246000,11.6000,1.0000,0.0000
"2018-06-19",GO,3,3,545.22,545.22,181.740000,9.3333,1.0000,0.0000
"2018-06-19",MA,1,1,45.20,45.20,45.200000,34.0000,0.0000,0.0000
"2018-06-19",MG,26,26,3888.65,3888.65,149.563462,8.3846,1.0000,0.0385
"2018-06-19",MS,1,1,84.66,84.66,84.660000,6.0000,1.0000,0.0000
"2018-06-19",MT,5,5,513.60,513.60,102.720000,12.2000,1.0000,0.2000
"2018-06-19",PA,1,1,52.04,52.04,52.040000,13.0000,1.0000,0.0000
"2018-06-19",PB,3,3,294.99,294.99,98.330000,19.0000,1.0000,0.3333
"2018-06-19",PE,1,1,480.33,480.33,480.330000,20.0000,1.0000,0.0000
"2018-06-19",PI,3,3,758.79,758.79,252.930000,20.3333,1.0000,0.0000
"2018-06-19",PR,11,11,2396.75,2396.75,217.886364,8.4545,1.0000,0.0000
"2018-06-19",RJ,24,24,3622.91,3622.91,150.954583,9.6250,1.0000,0.0417
"2018-06-19",RN,2,2,279.27,279.27,139.635000,9.0000,1.0000,0.5000
"2018-06-19",RS,8,8,2307.32,2307.32,288.415000,8.5000,1.0000,0.1250
"2018-06-19",SC,9,9,2394.95,2394.95,266.105556,9.2222,1.0000,0.1111
"2018-06-19",SP,109,109,19209.08,19209.08,176.230092,5.0550,0.9817,0.0826
"2018-06-19",TO,1,1,87.51,87.51,87.510000,21.0000,1.0000,1.0000
"2018-06-20",AL,1,1,74.60,74.60,74.600000,24.0000,1.0000,0.0000
"2018-06-20",AM,1,1,148.20,148.20,148.200000,15.0000,1.0000,0.0000
"2018-06-20",BA,7,7,557.47,557.47,79.638571,21.2857,1.0000,0.2857
"2018-06-20",CE,3,3,290.04,290.04,96.680000,12.0000,1.0000,0.3333
"2018-06-20",DF,4,4,326.56,326.56,81.640000,7.5000,1.0000,0.0000
"2018-06-20",ES,4,4,307.47,307.47,76.867500,11.5000,1.0000,0.0000
"2018-06-20",GO,1,1,73.20,73.20,73.200000,13.0000,1.0000,0.0000
"2018-06-20",MG,22,22,4637.51,4637.51,210.795909,8.3636,1.0000,0.0455
"2018-06-20",MS,4,4,463.17,463.17,115.792500,8.5000,1.0000,0.0000
"2018-06-20",MT,3,3,311.98,311.98,103.993333,12.0000,1.0000,0.3333
"2018-06-20",PA,2,2,375.67,375.67,187.835000,19.5000,1.0000,0.0000
"2018-06-20",PB,2,2,1126.63,1126.63,563.315000,13.5000,1.0000,0.0000
"2018-06-20",PE,3,3,350.25,350.25,116.750000,8.6667,1.0000,0.0000
"2018-06-20",PR,11,11,1200.19,1200.19,109.108182,7.1818,1.0000,0.2727
"2018-06-20",RJ,20,20,3695.77,3695.77,184.788500,7.7500,1.0000,0.1500
"2018-06-20",RN,2,2,332.94,332.94,166.470000,13.0000,1.0000,0.0000
"2018-06-20",RO,1,1,352.30,352.30,352.300000,10.0000,1.0000,1.0000
"2018-06-20",RS,14,14,2370.28,2370.27,169.305714,9.4286,1.0000,0.2143
"2018-06-20",SC,8,8,2487.55,2487.55,310.943750,9.2500,1.0000,0.1250
"2018-06-20",SE,1,1,47.41,47.41,47.410000,15.0000,1.0000,0.0000
"2018-06-20",SP,101,101,14639.84,14639.84,144.948911,5.6000,1.0000,0.0792
"2018-06-20",TO,1,1,82.48,82.48,82.480000,7.0000,1.0000,0.0000
"2018-06-21",BA,7,7,1021.55,1021.55,145.935714,30.8571,0.5714,0.1429
"2018-06-21",CE,7,7,1639.39,1639.39,234.198571,15.0000,1.0000,0.0000
"2018-06-21",DF,5,5,688.86,688.86,137.772000,8.0000,1.0000,0.2000
"2018-06-21",ES,5,5,442.59,442.59,88.518000,9.4000,1.0000,0.2000
"2018-06-21",GO,6,6,442.15,442.15,73.691667,10.5000,1.0000,0.0000
"2018-06-21",MA,2,2,499.36,499.36,249.680000,18.0000,0.5000,0.5000
"2018-06-21",MG,34,34,5604.30,5604.30,164.832353,8.2647,1.0000,0.0588
"2018-06-21",MS,1,1,143.50,143.50,143.500000,12.0000,1.0000,0.0000
"2018-06-21",MT,2,2,616.80,616.80,308.400000,15.0000,1.0000,0.5000
"2018-06-21",PB,3,3,972.77,972.77,324.256667,10.0000,1.0000,0.3333
"2018-06-21",PE,2,2,243.26,243.26,121.630000,9.5000,1.0000,0.0000
"2018-06-21",PR,15,14,2129.04,2129.04,141.936000,8.4667,1.0000,0.2000
"2018-06-21",RJ,20,20,3003.83,3003.83,150.191500,10.4500,0.9500,0.0500
"2018-06-21",RN,2,2,328.55,328.55,164.275000,12.0000,1.0000,0.0000
"2018-06-21",RS,9,9,1486.22,1486.22,165.135556,9.3333,1.0000,0.0000
"2018-06-21",SC,6,6,743.30,743.30,123.883333,11.1667,1.0000,0.0000
"2018-06-21",SP,106,106,13147.50,13147.50,124.033019,6.1981,1.0000,0.1038
"2018-06-22",AL,1,1,119.20,119.20,119.200000,20.0000,1.0000,0.0000
"2018-06-22",BA,3,3,413.51,413.51,137.836667,17.0000,1.0000,0.0000
"2018-06-22",DF,7,7,873.06,873.06,124.722857,8.4286,1.0000,0.0000
"2018-06-22",ES,8,8,1709.72,1709.72,213.715000,10.1250,1.0000,0.1250
"2018-06-22",GO,5,5,885.27,885.27,177.054000,12.0000,1.0000,0.0000
"2018-06-22",MA,1,1,100.05,100.05,100.050000,13.0000,1.0000,0.0000
"2018-06-22",MG,15,15,1863.77,1863.77,124.251333,8.6667,1.0000,0.1333
"2018-06-22",MT,3,3,393.53,393.53,131.176667,14.3333,1.0000,0.0000
"2018-06-22",PA,3,3,306.16,306.16,102.053333,23.6667,1.0000,0.0000
"2018-06-22",PB,2,2,5554.21,5554.21,2777.105000,10.0000,1.0000,0.0000
"2018-06-22",PE,1,1,102.36,102.36,102.360000,10.0000,1.0000,0.0000
"2018-06-22",PR,7,7,1056.25,1056.25,150.892857,8.2857,1.0000,0.0000
"2018-06-22",RJ,18,18,1751.63,1751.63,97.312778,9.3333,1.0000,0.0556
"2018-06-22",RN,1,1,251.51,251.51,251.510000,10.0000,1.0000,0.0000
"2018-06-22",RS,10,10,1633.11,1633.11,163.311000,13.7000,0.9000,0.0000
