"dt","category","orders","buyers","item_gmv","paid_gmv","aov","ontime_rate","bad_review_rate"
"2018-08-03","home_confort",1,1,101.25,101.25000000,101.250000,1.0000,0.0000
"2018-08-03","home_construction",1,1,178.03,178.03000000,178.030000,1.0000,0.0000
"2018-08-03","housewares",19,19,3260.42,3260.42000000,171.601053,0.8947,0.1579
"2018-08-03","kitchen_dining_laundry_garden_furniture",4,4,444.30,444.30000000,111.075000,1.0000,0.0000
"2018-08-03","luggage_accessories",3,3,475.89,475.89000000,158.630000,0.6667,0.3333
"2018-08-03","musical_instruments",4,4,5566.10,5566.10000000,1391.525000,1.0000,0.0000
"2018-08-03","office_furniture",2,2,1121.75,1121.75000000,560.875000,1.0000,0.0000
"2018-08-03","party_supplies",1,1,93.19,93.19000000,93.190000,1.0000,0.0000
"2018-08-03","perfumery",18,18,2612.37,2612.37000000,145.131667,0.8333,0.2222
"2018-08-03","pet_shop",7,7,644.33,644.33000000,92.047143,0.7143,0.0000
"2018-08-03","small_appliances",1,1,515.28,515.28000000,515.280000,0.0000,0.0000
"2018-08-03","sports_leisure",25,25,2885.55,2885.55000000,115.422000,0.8800,0.1200
"2018-08-03","stationery",7,7,674.54,674.54000000,96.362857,0.5714,0.1429
"2018-08-03","telephony",16,16,1495.48,1495.48000000,93.467500,0.9375,0.2500
"2018-08-03","toys",8,8,715.37,715.37000000,89.421250,0.6250,0.1250
"2018-08-03","watches_gifts",26,26,4875.69,4875.69000000,187.526538,0.8077,0.1538
"2018-08-04","agro_industry_and_commerce",1,1,1978.18,1978.18000000,1978.180000,1.0000,0.0000
"2018-08-04","art",1,1,93.28,93.28000000,93.280000,0.0000,0.0000
"2018-08-04","audio",1,1,142.56,142.56000000,142.560000,1.0000,0.0000
"2018-08-04","auto",10,10,1024.12,1024.12000000,102.412000,0.8000,0.1000
"2018-08-04","baby",8,8,974.02,974.02000000,121.752500,0.7500,0.2500
"2018-08-04","bed_bath_table",22,22,4595.63,4595.63000000,208.892273,0.8636,0.2727
"2018-08-04","books_general_interest",1,1,36.94,36.94000000,36.940000,0.0000,1.0000
"2018-08-04","books_technical",1,1,208.65,208.65000000,208.650000,0.0000,0.0000
"2018-08-04","christmas_supplies",1,1,24.85,24.85000000,24.850000,1.0000,0.0000
"2018-08-04","computers_accessories",10,10,1005.25,1005.25000000,100.525000,0.8000,0.1000
"2018-08-04","consoles_games",1,1,92.89,92.89000000,92.890000,1.0000,0.0000
"2018-08-04","construction_tools_construction",4,4,403.04,403.04000000,100.760000,1.0000,0.0000
"2018-08-04","construction_tools_lights",2,2,214.78,214.78000000,107.390000,0.5000,0.0000
"2018-08-04","cool_stuff",5,5,1066.98,1066.98000000,213.396000,0.8000,0.2000
"2018-08-04","costruction_tools_garden",1,1,77.62,77.62000000,77.620000,1.0000,0.0000
"2018-08-04","drinks",2,2,214.43,214.43000000,107.215000,1.0000,0.5000
"2018-08-04","electronics",5,5,2010.50,2010.50000000,402.100000,1.0000,0.2000
"2018-08-04","fashion_bags_accessories",9,9,634.15,634.15000000,70.461111,0.8889,0.1111
"2018-08-04","fixed_telephony",1,1,119.32,119.32000000,119.320000,0.0000,1.0000
"2018-08-04","food",2,2,203.82,203.82000000,101.910000,1.0000,0.0000
"2018-08-04","furniture_decor",11,11,1492.99,1492.99000000,135.726364,1.0000,0.0000
"2018-08-04","furniture_living_room",2,2,304.36,304.36000000,152.180000,1.0000,0.0000
"2018-08-04","garden_tools",2,2,192.02,192.02000000,96.010000,1.0000,0.0000
"2018-08-04","health_beauty",25,25,4729.66,4729.66000000,189.186400,0.9600,0.0000
"2018-08-04","home_appliances",2,2,2214.44,2214.44000000,1107.220000,0.5000,0.0000
"2018-08-04","home_appliances_2",3,3,1847.74,1847.74000000,615.913333,1.0000,0.0000
"2018-08-04","home_confort",2,2,241.85,241.85000000,120.925000,1.0000,0.0000
"2018-08-04","housewares",23,23,2719.52,2731.69000000,118.240000,0.8696,0.2174
"2018-08-04","kitchen_dining_laundry_garden_furniture",1,1,203.18,203.18000000,203.180000,1.0000,0.0000
"2018-08-04","luggage_accessories",1,1,158.35,158.35000000,158.350000,1.0000,0.0000
"2018-08-04","musical_instruments",2,2,248.19,248.19000000,124.095000,1.0000,0.0000
"2018-08-04","perfumery",6,6,646.18,646.18000000,107.696667,0.8333,0.1667
"2018-08-04","pet_shop",10,10,1406.62,1406.62000000,140.662000,0.8000,0.1000
"2018-08-04","small_appliances",1,1,385.18,385.18000000,385.180000,1.0000,0.0000
"2018-08-04","small_appliances_home_oven_and_coffee",1,1,116.79,116.79000000,116.790000,1.0000,0.0000
"2018-08-04","sports_leisure",18,18,2129.76,2129.76000000,118.320000,0.9444,0.0556
"2018-08-04","stationery",7,7,1025.21,1025.21000000,146.458571,0.8571,0.0000
"2018-08-04","telephony",11,11,1967.17,1967.17000000,178.833636,1.0000,0.2727
"2018-08-04","toys",4,4,336.34,336.34000000,84.085000,1.0000,0.0000
"2018-08-04","watches_gifts",17,17,2751.38,2751.38000000,161.845882,1.0000,0.1765
"2018-08-05","agro_industry_and_commerce",1,1,164.29,164.29000000,164.290000,1.0000,0.0000
"2018-08-05","air_conditioning",2,2,222.78,222.78000000,111.390000,1.0000,0.0000
"2018-08-05","art",2,2,163.00,163.00000000,81.500000,0.0000,0.0000
"2018-08-05","arts_and_craftmanship",1,1,25.39,25.39000000,25.390000,1.0000,0.0000
"2018-08-05","auto",13,13,1514.34,1514.34000000,116.487692,0.8462,0.0000
"2018-08-05","baby",18,18,2440.58,2440.58000000,135.587778,0.9444,0.1111
"2018-08-05","bed_bath_table",26,26,5679.04,5679.04000000,218.424615,0.7308,0.1154
"2018-08-05","books_general_interest",1,1,88.08,88.08000000,88.080000,0.0000,0.0000
"2018-08-05","computers_accessories",14,14,1555.29,1555.29000000,111.092143,0.8571,0.0000
"2018-08-05","consoles_games",2,2,125.52,125.52000000,62.760000,1.0000,0.0000
"2018-08-05","construction_tools_construction",2,2,187.74,187.74000000,93.870000,1.0000,0.5000
"2018-08-05","construction_tools_lights",3,3,456.41,456.41000000,152.136667,1.0000,0.3333
"2018-08-05","cool_stuff",5,5,1047.50,1047.50000000,209.500000,0.8000,0.0000
"2018-08-05","costruction_tools_garden",1,1,138.36,138.36000000,138.360000,1.0000,0.0000
"2018-08-05","costruction_tools_tools",2,2,451.04,451.04000000,225.520000,1.0000,0.0000
"2018-08-05","drinks",1,1,65.67,65.67000000,65.670000,0.0000,1.0000
"2018-08-05","electronics",3,3,394.22,394.22000000,131.406667,0.6667,0.0000
"2018-08-05","fashion_bags_accessories",2,2,179.11,179.11000000,89.555000,0.5000,0.5000
"2018-08-05","fixed_telephony",1,1,39.05,39.05000000,39.050000,1.0000,0.0000
"2018-08-05","food",7,7,827.88,827.88000000,118.268571,1.0000,0.1429
"2018-08-05","food_drink",1,1,42.86,42.86000000,42.860000,0.0000,0.0000
"2018-08-05","furniture_decor",11,11,1649.83,1649.83000000,149.984545,0.9091,0.0909
"2018-08-05","furniture_living_room",2,2,228.15,228.15000000,114.075000,0.5000,1.0000
"2018-08-05","garden_tools",1,1,133.85,133.85000000,133.850000,1.0000,0.0000
"2018-08-05","health_beauty",36,36,6106.89,6106.89000000,169.635833,0.7778,0.0833
"2018-08-05","home_appliances",2,2,180.81,180.81000000,90.405000,1.0000,0.0000
"2018-08-05","home_construction",8,8,1727.05,1727.05000000,215.881250,1.0000,0.1250
"2018-08-05","housewares",24,24,2821.23,2821.23000000,117.551250,0.7500,0.0833
"2018-08-05","kitchen_dining_laundry_garden_furniture",1,1,75.37,75.37000000,75.370000,1.0000,0.0000
"2018-08-05","luggage_accessories",1,1,126.47,126.47000000,126.470000,1.0000,0.0000
"2018-08-05","market_place",1,1,122.05,122.05000000,122.050000,1.0000,1.0000
"2018-08-05","music",1,1,119.02,119.02000000,119.020000,0.0000,0.0000
"2018-08-05","party_supplies",2,2,180.49,180.49000000,90.245000,1.0000,0.0000
"2018-08-05","perfumery",6,6,605.66,605.66000000,100.943333,0.6667,0.0000
"2018-08-05","pet_shop",7,7,1226.11,1226.11000000,175.158571,0.8571,0.1429
"2018-08-05","small_appliances",2,2,384.31,384.31000000,192.155000,0.5000,0.0000
"2018-08-05","small_appliances_home_oven_and_coffee",1,1,109.82,109.82000000,109.820000,1.0000,0.0000
"2018-08-05","sports_leisure",12,12,2020.84,2020.84000000,168.403333,1.0000,0.0000
"2018-08-05","stationery",8,8,783.32,783.32000000,97.915000,0.7500,0.1250
"2018-08-05","telephony",9,9,2035.36,2035.36000000,226.151111,0.8889,0.1111
"2018-08-05","toys",7,7,1105.53,1105.53000000,157.932857,0.5714,0.1429
"2018-08-05",unknown,1,1,89.31,89.31000000,89.310000,1.0000,0.0000
"2018-08-05","watches_gifts",24,24,3642.72,3642.72000000,151.780000,0.9583,0.1250
"2018-08-06","agro_industry_and_commerce",2,2,517.68,517.68000000,258.840000,1.0000,0.0000
"2018-08-06","art",2,2,179.64,179.64000000,89.820000,0.5000,0.0000
"2018-08-06","audio",1,1,22.29,22.29000000,22.290000,1.0000,0.0000
"2018-08-06","auto",22,22,3436.04,3436.05000000,156.183636,0.8182,0.0909
"2018-08-06","baby",12,12,972.39,972.39000000,81.032500,0.5000,0.2500
"2018-08-06","bed_bath_table",23,23,2378.49,2378.49000000,103.412609,0.8261,0.1304
"2018-08-06","books_general_interest",1,1,80.52,80.52000000,80.520000,1.0000,0.0000
"2018-08-06","books_technical",2,2,96.81,96.81000000,48.405000,0.5000,0.0000
"2018-08-06","computers",1,1,1916.08,1916.08000000,1916.080000,1.0000,1.0000
"2018-08-06","computers_accessories",22,22,3727.60,3727.60000000,169.436364,0.8182,0.0455
"2018-08-06","consoles_games",2,2,353.81,353.81000000,176.905000,1.0000,0.0000
"2018-08-06","construction_tools_construction",8,8,1033.28,1033.28000000,129.160000,0.6250,0.2500
"2018-08-06","construction_tools_lights",7,7,1504.38,1504.38000000,214.911429,0.7143,0.4286
"2018-08-06","construction_tools_safety",1,1,168.29,168.29000000,168.290000,1.0000,1.0000
"2018-08-06","cool_stuff",6,6,935.59,935.59000000,155.931667,0.8333,0.1667
"2018-08-06","costruction_tools_garden",2,2,1622.09,1622.09000000,811.045000,1.0000,0.0000
"2018-08-06","costruction_tools_tools",1,1,257.18,257.18000000,257.180000,1.0000,0.0000
"2018-08-06","drinks",1,1,178.92,178.92000000,178.920000,1.0000,0.0000
"2018-08-06","electronics",11,11,729.66,729.66000000,66.332727,0.9091,0.0000
"2018-08-06","fashion_bags_accessories",7,7,538.97,538.97000000,76.995714,0.7143,0.0000
"2018-08-06","food",5,5,450.32,450.32000000,90.064000,0.4000,0.4000
"2018-08-06","food_drink",2,2,385.73,385.73000000,192.865000,1.0000,0.0000
"2018-08-06","furniture_decor",22,22,3653.70,3653.70000000,166.077273,0.8636,0.2727
"2018-08-06","furniture_living_room",1,1,94.14,94.14000000,94.140000,1.0000,0.0000
"2018-08-06","garden_tools",15,15,2465.20,2465.20000000,164.346667,0.9333,0.0667
"2018-08-06","health_beauty",45,45,8861.87,8861.87000000,196.930444,0.7556,0.1556
"2018-08-06","home_construction",6,6,1209.25,1209.25000000,201.541667,0.6667,0.1667
"2018-08-06","housewares",25,25,3311.71,3311.71000000,132.468400,0.6400,0.1200
"2018-08-06","industry_commerce_and_business",2,2,474.47,474.47000000,237.235000,1.0000,0.5000
"2018-08-06","luggage_accessories",4,4,476.98,476.98000000,119.245000,0.7500,0.0000
"2018-08-06","musical_instruments",5,5,1094.76,1094.76000000,218.952000,0.8000,0.0000
"2018-08-06","office_furniture",4,4,1558.35,1558.35000000,389.587500,0.7500,0.2500
"2018-08-06","perfumery",7,7,905.57,905.57000000,129.367143,0.7143,0.1429
"2018-08-06","pet_shop",7,7,1056.15,1056.15000000,150.878571,0.7143,0.1429
"2018-08-06",portateis_cozinha_e_preparadores_de_alimentos,1,1,1139.17,1139.17000000,1139.170000,1.0000,0.0000
"2018-08-06","small_appliances",3,3,1688.40,1688.40000000,562.800000,1.0000,0.3333
"2018-08-06","sports_leisure",17,17,2354.10,2354.10000000,138.476471,0.9412,0.0588
"2018-08-06","stationery",7,7,651.77,651.77000000,93.110000,1.0000,0.1429
"2018-08-06","telephony",21,21,2344.65,2344.65000000,111.650000,0.8095,0.1429
"2018-08-06","toys",14,14,2538.80,2538.80000000,181.342857,1.0000,0.0714
"2018-08-06",unknown,1,1,113.55,113.55000000,113.550000,1.0000,0.0000
"2018-08-06","watches_gifts",22,22,5249.87,5249.87000000,238.630455,0.8636,0.0455
"2018-08-07","air_conditioning",1,1,599.05,599.05000000,599.050000,1.0000,0.0000
"2018-08-07","art",1,1,70.49,70.49000000,70.490000,1.0000,0.0000
"2018-08-07","audio",2,2,174.12,174.12000000,87.060000,0.5000,0.0000
"2018-08-07","auto",27,27,3645.49,3645.49000000,135.018148,0.7778,0.1481
"2018-08-07","baby",13,13,1452.26,1452.26000000,111.712308,0.7692,0.0769
"2018-08-07","bed_bath_table",26,26,3956.03,3956.03000000,152.155000,0.8846,0.2308
"2018-08-07","books_general_interest",2,2,215.40,215.40000000,107.700000,0.5000,0.5000
"2018-08-07","books_imported",1,1,804.96,804.96000000,804.960000,1.0000,0.0000
"2018-08-07","books_technical",2,2,140.18,140.18000000,70.090000,0.5000,0.0000
"2018-08-07","christmas_supplies",1,1,32.63,32.63000000,32.630000,1.0000,0.0000
"2018-08-07","computers_accessories",23,23,3207.07,3207.07000000,139.437826,0.8696,0.2174
"2018-08-07","construction_tools_construction",4,4,454.85,454.85000000,113.712500,0.2500,0.2500
"2018-08-07","construction_tools_lights",3,3,264.58,264.58000000,88.193333,1.0000,0.0000
"2018-08-07","construction_tools_safety",2,2,475.92,475.92000000,237.960000,1.0000,0.5000
"2018-08-07","cool_stuff",7,7,2151.70,2151.70000000,307.385714,0.4286,0.5714
"2018-08-07","costruction_tools_garden",1,1,142.68,142.68000000,142.680000,1.0000,1.0000
"2018-08-07","drinks",1,1,143.46,143.46000000,143.460000,1.0000,0.0000
"2018-08-07","electronics",10,10,989.45,989.45000000,98.945000,0.9000,0.1000
"2018-08-07","fashio_female_clothing",1,1,57.17,57.17000000,57.170000,1.0000,0.0000
"2018-08-07","fashion_bags_accessories",3,3,351.77,351.77000000,117.256667,1.0000,0.3333
"2018-08-07","fashion_shoes",1,1,245.05,245.05000000,245.050000,1.0000,0.0000
"2018-08-07","fixed_telephony",1,1,119.32,119.32000000,119.320000,1.0000,0.0000
"2018-08-07","food",4,4,332.28,332.28000000,83.070000,0.0000,0.5000
"2018-08-07","food_drink",1,1,52.93,52.93000000,52.930000,1.0000,0.0000
"2018-08-07","furniture_decor",15,15,1511.10,1511.10000000,100.740000,0.8667,0.0667
"2018-08-07","furniture_living_room",6,6,806.66,806.66000000,134.443333,1.0000,0.3333
"2018-08-07","garden_tools",6,6,423.10,423.10000000,70.516667,1.0000,0.0000
"2018-08-07","health_beauty",43,43,8501.80,8501.80000000,197.716279,0.6977,0.0698
"2018-08-07","home_appliances",6,6,705.29,705.29000000,117.548333,0.6667,0.1667
"2018-08-07","home_construction",3,3,433.23,433.23000000,144.410000,1.0000,0.3333
"2018-08-07","housewares",38,38,5278.31,5278.32000000,138.902895,0.8947,0.1053
"2018-08-07","luggage_accessories",4,4,418.78,418.78000000,104.695000,0.7500,0.2500
"2018-08-07","music",1,1,23.29,23.29000000,23.290000,1.0000,0.0000
"2018-08-07","musical_instruments",1,1,189.19,189.19000000,189.190000,1.0000,0.0000
"2018-08-07","office_furniture",3,3,830.96,830.96000000,276.986667,1.0000,0.3333
"2018-08-07","perfumery",12,12,1493.77,1493.77000000,124.480833,0.8333,0.1667
"2018-08-07","pet_shop",6,6,1104.33,1104.33000000,184.055000,1.0000,0.1667
"2018-08-07","signaling_and_security",2,2,254.49,254.49000000,127.245000,1.0000,0.0000
"2018-08-07","sports_leisure",17,17,2462.25,2467.02000000,144.838235,0.9412,0.0588
"2018-08-07","stationery",19,19,2341.23,2341.23000000,123.222632,0.8947,0.0000
"2018-08-07","telephony",11,10,3792.94,3792.97000000,344.812727,1.0000,0.0909
"2018-08-07","toys",8,8,1007.57,1007.57000000,125.946250,0.7500,0.2500
"2018-08-07",unknown,2,2,256.49,256.49000000,128.245000,0.5000,0.0000
"2018-08-07","watches_gifts",19,19,3724.60,3724.60000000,196.031579,0.8421,0.0526
"2018-08-08","air_conditioning",1,1,27.40,27.40000000,27.400000,1.0000,0.0000
"2018-08-08","art",1,1,117.37,117.37000000,117.370000,1.0000,0.0000
"2018-08-08","audio",1,1,33.94,33.94000000,33.940000,1.0000,0.0000
"2018-08-08","auto",24,24,4420.45,4420.45000000,184.185417,0.8333,0.1667
"2018-08-08","baby",13,13,1314.12,1314.12000000,101.086154,0.8462,0.0000
"2018-08-08","bed_bath_table",30,30,4044.94,4044.94000000,134.831333,0.9333,0.1333
"2018-08-08","books_general_interest",3,3,235.59,235.59000000,78.530000,1.0000,0.0000
"2018-08-08","computers",1,1,692.94,692.94000000,692.940000,1.0000,0.0000
"2018-08-08","computers_accessories",14,14,2345.44,2345.44000000,167.531429,0.9286,0.1429
"2018-08-08","consoles_games",2,2,181.82,181.82000000,90.910000,1.0000,0.0000
"2018-08-08","construction_tools_construction",5,5,1290.10,1290.09000000,258.020000,0.8000,0.0000
"2018-08-08","construction_tools_lights",3,3,564.84,564.84000000,188.280000,1.0000,0.0000
"2018-08-08","cool_stuff",5,5,486.25,488.39000000,97.250000,1.0000,0.0000
"2018-08-08","drinks",2,2,87.10,87.10000000,43.550000,0.5000,0.0000
"2018-08-08","electronics",6,6,501.75,501.75000000,83.625000,0.8333,0.1667
"2018-08-08","fashion_bags_accessories",4,4,253.80,253.80000000,63.450000,1.0000,0.0000
"2018-08-08","fashion_male_clothing",1,1,62.02,62.02000000,62.020000,1.0000,0.0000
"2018-08-08","fixed_telephony",2,2,1188.34,1188.34000000,594.170000,1.0000,0.0000
"2018-08-08","food",4,4,320.26,320.26000000,80.065000,1.0000,0.0000
"2018-08-08","furniture_bedroom",1,1,454.66,454.66000000,454.660000,1.0000,0.0000
"2018-08-08","furniture_decor",19,19,3409.83,3409.82000000,179.464737,0.9474,0.1053
"2018-08-08","furniture_living_room",2,2,400.29,400.29000000,200.145000,0.5000,0.0000
"2018-08-08","garden_tools",9,9,3808.47,3808.47517831,423.163333,0.8889,0.0000
"2018-08-08","health_beauty",35,35,3840.91,3840.91000000,109.740286,0.9429,0.0857
"2018-08-08","home_appliances",6,6,435.67,435.67000000,72.611667,1.0000,0.0000
"2018-08-08","home_appliances_2",1,1,858.65,858.65000000,858.650000,1.0000,1.0000
"2018-08-08","home_confort",1,1,217.66,217.66000000,217.660000,1.0000,1.0000
"2018-08-08","home_construction",4,4,510.01,510.01482169,127.502500,1.0000,0.0000
"2018-08-08","housewares",26,26,2909.97,2909.97000000,111.921923,0.7692,0.1538
"2018-08-08","industry_commerce_and_business",1,1,174.90,174.90000000,174.900000,0.0000,0.0000
"2018-08-08","kitchen_dining_laundry_garden_furniture",1,1,75.10,75.10000000,75.100000,1.0000,0.0000
"2018-08-08","luggage_accessories",9,9,1016.05,1016.05000000,112.894444,0.7778,0.0000
"2018-08-08","musical_instruments",3,3,189.78,189.78000000,63.260000,1.0000,0.0000
"2018-08-08","perfumery",9,9,1176.75,1176.75000000,130.750000,0.8889,0.0000
"2018-08-08","pet_shop",8,8,2033.12,2033.12000000,254.140000,0.8750,0.1250
"2018-08-08","small_appliances_home_oven_and_coffee",1,1,73.49,73.49000000,73.490000,1.0000,0.0000
"2018-08-08","sports_leisure",12,12,1327.22,1327.22000000,110.601667,0.8333,0.1667
"2018-08-08","stationery",7,7,627.99,630.47000000,89.712857,0.7143,0.0000
"2018-08-08","telephony",9,8,3171.45,3171.45000000,352.383333,1.0000,0.2222
"2018-08-08","toys",4,4,942.45,942.45000000,235.612500,0.7500,0.0000
"2018-08-08",unknown,1,1,41.18,41.18000000,41.180000,1.0000,0.0000
"2018-08-08","watches_gifts",20,19,4508.28,4508.28000000,225.414000,0.9000,0.0500
"2018-08-09","art",1,1,111.71,111.71000000,111.710000,1.0000,0.0000
"2018-08-09","audio",1,1,27.69,27.69000000,27.690000,1.0000,0.0000
"2018-08-09","auto",18,18,2524.01,2524.01000000,140.222778,0.8889,0.0000
"2018-08-09","baby",7,7,546.55,546.55000000,78.078571,1.0000,0.0000
"2018-08-09","bed_bath_table",31,31,4523.14,4513.24000000,145.907742,0.8710,0.0968
"2018-08-09","books_technical",4,4,287.36,287.36000000,71.840000,0.7500,0.0000
"2018-08-09","christmas_supplies",1,1,43.41,43.41000000,43.410000,1.0000,0.0000
"2018-08-09","computers",1,1,760.09,760.09000000,760.090000,1.0000,0.0000
"2018-08-09","computers_accessories",21,21,3502.52,3502.52000000,166.786667,0.9048,0.0952
"2018-08-09","consoles_games",3,3,420.75,420.75000000,140.250000,0.6667,0.0000
"2018-08-09","construction_tools_construction",3,3,485.20,485.20000000,161.733333,0.6667,0.0000
"2018-08-09","construction_tools_lights",2,2,75.63,75.63000000,37.815000,1.0000,0.0000
"2018-08-09","cool_stuff",8,8,1125.35,1123.75000000,140.668750,1.0000,0.2500
"2018-08-09","costruction_tools_garden",1,1,53.30,53.30000000,53.300000,0.0000,1.0000
"2018-08-09","drinks",2,2,97.92,97.92000000,48.960000,1.0000,0.0000
"2018-08-09","electronics",6,6,449.17,449.17000000,74.861667,1.0000,0.0000
"2018-08-09","fashion_bags_accessories",3,3,328.65,328.65000000,109.550000,1.0000,0.0000
"2018-08-09","fashion_underwear_beach",1,1,173.78,173.78000000,173.780000,1.0000,0.0000
"2018-08-09","food",3,3,415.04,415.04000000,138.346667,1.0000,0.0000
"2018-08-09","furniture_decor",17,17,2802.88,2781.54000000,164.875294,0.8824,0.1176
"2018-08-09","furniture_living_room",1,1,201.89,201.89000000,201.890000,1.0000,0.0000
"2018-08-09","garden_tools",6,6,1294.25,1294.25000000,215.708333,1.0000,0.5000
"2018-08-09","health_beauty",34,34,7568.31,7551.81000000,222.597353,0.9412,0.1176
"2018-08-09","home_appliances",2,2,78.58,78.58000000,39.290000,0.5000,0.5000
"2018-08-09","home_appliances_2",1,1,183.49,183.49000000,183.490000,1.0000,0.0000
"2018-08-09","home_construction",3,3,558.34,558.34000000,186.113333,1.0000,0.6667
"2018-08-09","housewares",22,22,4261.40,4261.40000000,193.700000,0.9091,0.0909
"2018-08-09","luggage_accessories",4,4,774.20,774.20000000,193.550000,0.7500,0.2500
"2018-08-09","musical_instruments",1,1,25.19,25.19000000,25.190000,1.0000,0.0000
"2018-08-09","party_supplies",1,1,269.73,269.73000000,269.730000,1.0000,0.0000
"2018-08-09","perfumery",8,8,1227.65,1227.65000000,153.456250,1.0000,0.2500
"2018-08-09","pet_shop",5,5,574.39,574.39000000,114.878000,0.8000,0.0000
"2018-08-09","signaling_and_security",3,3,323.91,323.90000000,107.970000,1.0000,0.0000
"2018-08-09","small_appliances_home_oven_and_coffee",1,1,858.65,858.65000000,858.650000,1.0000,0.0000
"2018-08-09","sports_leisure",24,24,3694.39,3694.39000000,153.932917,0.8750,0.0833
"2018-08-09","stationery",4,4,326.82,326.82000000,81.705000,0.7500,0.0000
"2018-08-09","telephony",9,9,894.54,894.54000000,99.393333,0.6667,0.2222
"2018-08-09","toys",7,7,801.02,801.02000000,114.431429,0.7143,0.0000
"2018-08-09",unknown,2,2,208.45,208.45000000,104.225000,1.0000,0.0000
"2018-08-09","watches_gifts",13,13,3416.05,3416.05000000,262.773077,1.0000,0.0000
"2018-08-10","agro_industry_and_commerce",1,1,422.48,422.48000000,422.480000,1.0000,0.0000
"2018-08-10","air_conditioning",1,1,311.91,311.91000000,311.910000,1.0000,1.0000
"2018-08-10","auto",17,17,2204.39,2204.39000000,129.670000,0.9412,0.1765
"2018-08-10","baby",5,5,558.30,558.30000000,111.660000,0.8000,0.4000
"2018-08-10","bed_bath_table",19,19,2427.75,2427.75000000,127.776316,0.8947,0.3684
"2018-08-10","books_general_interest",2,2,127.93,127.93000000,63.965000,1.0000,0.0000
"2018-08-10","books_technical",1,1,52.36,52.36000000,52.360000,1.0000,0.0000
"2018-08-10","computers",1,1,932.54,932.54000000,932.540000,0.0000,0.0000
"2018-08-10","computers_accessories",17,17,2119.07,2119.07000000,124.651176,0.9412,0.0588
"2018-08-10","consoles_games",3,3,209.64,209.64000000,69.880000,1.0000,0.0000
"2018-08-10","construction_tools_construction",2,2,218.44,218.44000000,109.220000,1.0000,0.0000
"2018-08-10","construction_tools_lights",6,6,1038.47,1038.47000000,173.078333,0.8333,0.0000
"2018-08-10","construction_tools_safety",2,2,726.09,726.09000000,363.045000,1.0000,0.0000
"2018-08-10","cool_stuff",3,3,415.14,415.14000000,138.380000,0.6667,0.0000
"2018-08-10","diapers_and_hygiene",1,1,58.98,58.98000000,58.980000,1.0000,0.0000
"2018-08-10","drinks",1,1,74.64,74.64000000,74.640000,1.0000,0.0000
"2018-08-10","electronics",7,7,642.38,642.38000000,91.768571,0.7143,0.1429
"2018-08-10","fashion_bags_accessories",7,7,505.52,495.52000000,72.217143,0.8571,0.1429
"2018-08-10","fixed_telephony",1,1,198.25,198.25000000,198.250000,1.0000,0.0000
"2018-08-10","food",4,4,330.93,330.93000000,82.732500,1.0000,0.2500
"2018-08-10","furniture_bedroom",1,1,266.84,266.84000000,266.840000,1.0000,0.0000
"2018-08-10","furniture_decor",13,13,2222.53,2222.53000000,170.963846,0.7692,0.0769
"2018-08-10","furniture_living_room",1,1,398.74,398.74000000,398.740000,1.0000,0.0000
"2018-08-10","garden_tools",2,2,519.14,519.14000000,259.570000,0.5000,0.0000
"2018-08-10","health_beauty",26,26,4293.24,4293.24000000,165.124615,0.9231,0.0769
"2018-08-10","home_appliances",4,3,383.28,383.28000000,95.820000,0.7500,0.2500
"2018-08-10","home_appliances_2",1,1,2455.12,2455.12000000,2455.120000,0.0000,1.0000
"2018-08-10","home_confort",2,2,367.28,367.28000000,183.640000,1.0000,0.0000
"2018-08-10","home_construction",3,3,376.88,376.88000000,125.626667,1.0000,0.3333
"2018-08-10","housewares",17,17,2060.18,2060.18000000,121.187059,0.8235,0.0588
"2018-08-10","musical_instruments",4,4,598.39,598.39000000,149.597500,1.0000,0.0000
"2018-08-10","office_furniture",1,1,506.46,506.46000000,506.460000,1.0000,0.0000
"2018-08-10","party_supplies",1,1,107.76,107.76000000,107.760000,1.0000,0.0000
"2018-08-10","perfumery",4,4,269.82,269.82000000,67.455000,1.0000,0.0000
"2018-08-10","pet_shop",8,8,915.90,915.90000000,114.487500,1.0000,0.0000
"2018-08-10",portateis_cozinha_e_preparadores_de_alimentos,1,1,117.20,117.20000000,117.200000,1.0000,0.0000
"2018-08-10","signaling_and_security",1,1,240.31,240.31000000,240.310000,1.0000,0.0000
"2018-08-10","small_appliances",2,2,339.37,339.37000000,169.685000,0.5000,0.0000
"2018-08-10","sports_leisure",20,20,3205.86,3205.86000000,160.293000,0.9000,0.1000
"2018-08-10","stationery",5,5,573.45,573.45000000,114.690000,1.0000,0.0000
"2018-08-10","telephony",12,12,1816.34,1816.34000000,151.361667,1.0000,0.0833
"2018-08-10","toys",4,4,645.19,645.19000000,161.297500,0.7500,0.0000
"2018-08-10",unknown,2,2,118.86,118.86000000,59.430000,1.0000,0.0000
"2018-08-10","watches_gifts",13,13,2571.08,2571.08000000,197.775385,1.0000,0.1538
"2018-08-11","audio",1,1,571.95,571.95000000,571.950000,1.0000,0.0000
"2018-08-11","auto",11,11,1106.33,1106.33000000,100.575455,0.8182,0.0909
"2018-08-11","baby",3,3,713.12,713.12000000,237.706667,1.0000,0.3333
"2018-08-11","bed_bath_table",19,19,2751.62,2751.62000000,144.822105,0.9474,0.0526
